id,district_code,district_name,constituency_code, constituency_name,subcounty_code,subcounty_name,parish_code,parish_name,polling_station_code,polling_station_name,total_voters
33343,52,WAKISO,159,KYADONDO COUNTY EAST,02,KASANGATI TOWN COUNCIL,11,KITEEZI WARD,04,LUSANJA GRACE NURS & P/S (A-KH),760
32303,39,TORORO,343,WEST BUDAMA NORTH EAST COUNTY,10,NAWIRE,47,ATAPARA,01,ATAPARA PRI SCHOOL,760
31608,38,SOROTI,251,DAKABELA COUNTY,01,ARAPAI,04,ODUDUI,04,ODUDUI PRIMARY SCH.,760
31541,38,SOROTI,330,GWERI COUNTY,01,AUKOT,31,AWOJA,02,AWOJA LABOUR LINE,760
30542,135,RWAMPARA,342,RWAMPARA EAST COUNTY,01,BUGAMBA,04,NGUGO,01,BINYUGA C.O.U,760
29958,122,RUKIGA,049,RUKIGA COUNTY,01,BUKINDA,02,KARORWA,03,KARORWA PRI SCH,760
29159,35,PALLISA,261,KIBALE COUNTY,07,OPWATETA,14,KADESOK,02,OLADOT PAG CHURCH,760
29002,121,PAKWACH,181,JONAM COUNTY,01,PAKWACH,30,OLYEJO,01,PAROKETHO P/SCHOOL,760
27520,34,NTUNGAMO,186,RUSHENYI COUNTY,03,RUBAARE,14,KAGUGU,02,KAGUGU PARISH HQTRS,760
27476,34,NTUNGAMO,185,RUHAAMA COUNTY,07,ITOJO,36,ITOJO,05,ITOJO CENTRAL PRI SCH,760
27285,108,NGORA,098,NGORA COUNTY,09,ATOOT,42,KOCOCWA,03,KOCOCWA PRI. SCH.,760
26329,95,NAMAYINGO,235,BUKOOLI ISLAND COUNTY,04,SIGULU ISLANDS,09,SIGULU MANGA,03,SIGULU SDA CHURCH,760
25247,32,MUKONO,178,NAKIFUMA COUNTY,08,NAKIFUMA-NAGGALAMA TOWN COUNCIL,41,NAGGALAMA B WARD,02,NAGGALAMA TOWN [N-Z] - PLAYGROUND,760
24373,30,MPIGI,162,MAWOKOTA COUNTY NORTH,01,KAMMENGO,03,KANYIKE,03,BUTENGA,760
23223,27,MBARARA,259,KASHARI SOUTH COUNTY,03,BWIZIBWERA-RUTOOMA TOWN COUNCIL,25,KATYAZO,02,RWISHAMIRO PRI SCH,760
22407,49,MAYUGE,035,BUNYA COUNTY SOUTH,04,BUSAKIRA,01,KALUUBA,03,KALUUBA T/CENTRE,760
20880,105,LWENGO,113,BUKOTO COUNTY WEST,03,KYAZANGA TOWN COUNCIL,04,KITOORO WARD,01,TAQUAH PRI. SCH,760
20193,94,LUUKA,271,LUUKA SOUTH COUNTY,08,BULANGA TOWN COUNCIL,10,MAWUNDO WARD,02,ST. JUDE CATHOLIC CHURCH,760
19762,22,LIRA,100,ERUTE COUNTY NORTH,03,OGUR,13,APOKA,04,NGINGINYA,760
18049,127,KWANIA,311,KWANIA NORTH COUNTY,09,AKALI,36,ADEROLONGO,01,ADELORONGO P.7 SCHOOL,760
17893,21,KUMI,097,KUMI COUNTY,06,NYERO,70,KALAPATA,02,OCUTAI BOREHOLE,760
17856,21,KUMI,097,KUMI COUNTY,01,ATUTUR,03,ATUTUR,01,ST PIUS CATHOLIC CHURCH,760
17033,19,KITGUM,250,CHUA EAST COUNTY,05,MUCHWINI,20,AKARA,02,OMENY TANGI,760
16704,18,KISORO,310,BUKIMBIRI COUNTY,07,NKURINGO TOWN COUNCIL,14,KIKOBERO WARD,01,NTEKO PRI SCH,760
14924,47,KAYUNGA,171,BBALE COUNTY,03,KAYONZA,14,KANYWERO,02,RWABYATA P/S,760
14851,47,KAYUNGA,179,NTENJERU COUNTY NORTH,02,KAYUNGA,09,BUBAJJWE,01,KAAZI P/S,760
14255,15,KASESE,229,KASESE MUNICIPALITY,03,NYAMWAMBA DIVISION,10,NYAKASANGA II WARD,04,NYAMWAMBA WEST PRIMARY SCHOOL,760
11412,12,KAMPALA,064,MAKINDYE DIVISION EAST,01,MAKINDYE DIVISION,06,KIBULI,11,MARKET B,760
11330,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,03,KATWE II,04,LATE HAJI SOWEDI'S PLACE [A-M],760
10876,100,KALUNGU,117,KALUNGU EAST COUNTY,01,BUKULULA,08,MUKOKO,01,MUKOKO PRI.SCHOOL (A-NAK),760
10772,100,KALUNGU,118,KALUNGU WEST COUNTY,04,KYAMULIBWA TOWN COUNCIL,21,CENTRAL WARD,02,GREEN HILL S.S.S,760
10585,64,KALIRO,072,BULAMOGI COUNTY,08,KASOKWE,17,KASOKWE,09,GOD'S WILL PRI. SCHOOL,760
10530,64,KALIRO,072,BULAMOGI COUNTY,09,KISINDA,12,BUSULUMBA,04,MULOKI'S PLACE,760
9126,09,KABALE,050,KABALE MUNICIPALITY,03,KABALE SOUTHERN,10,KIRIGIME,04,MODESTA CATHOLIC CHURCH,760
8459,08,JINJA,306,KAGOMA NORTH COUNTY,04,BUWENGE TOWN COUNCIL,21,KALITUNSI WARD,01,BUWENGE SDA PRI. SCHOOL,760
7779,07,IGANGA,038,KIGULU COUNTY NORTH,03,NAMUNGALWE TOWN COUNCIL,14,NAMUNGALWE WARD,02,KAWETE MARKET [N-Z],760
7414,61,IBANDA,293,IBANDA MUNICIPALITY,03,KAGONGO DIVISION,15,KYEIKUCU WARD,01,KYEIKUCU HEALTH CENTRE,760
7074,06,HOIMA,028,BUGAHYA COUNTY,07,KITOBA,26,KIRAGURA,03,DWOOLI C.O.U,760
3345,82,BUIKWE,173,LUGAZI MUNICIPALITY,02,CENTRAL DIVISION,18,NAMENGO WARD,05,KITEREDDE EAST-KASASIRO PLAYGROUND,760
1175,58,AMURIA,276,ORUNGO COUNTY,08,AKERIAU,22,OKUDE,01,OKUDE PRI SCHOOL,760
194,40,ADJUMANI,151,ADJUMANI WEST COUNTY,09,PACHARA,18,MARINDI,01,MARINDI CENTRE (A-H),760
34108,52,WAKISO,159,KYADONDO COUNTY EAST,02,KASANGATI TOWN COUNCIL,14,WAMPEWO WARD,15,WAMPEWO C.O.U COMPOUND (NAK-NAM),759
33843,52,WAKISO,156,BUSIRO COUNTY SOUTH,03,KAJJANSI TOWN COUNCIL,19,NAMULANDA WARD,11,NAMULANDA C - ST. JUDE CATH. CHURCH (N-Z),759
33572,52,WAKISO,160,NANSANA MUNICIPALITY,02,BUSUKUMA DIVISION,18,MAGIGYE,05,MAGIGYE C. O. U. [N-Z],759
30766,97,SERERE,204,SERERE COUNTY,04,SERERE/OLIO,26,ODUNGURA,02,JELEL,759
29971,122,RUKIGA,049,RUKIGA COUNTY,02,KAMWEZI,09,KIGARA,01,KACUCU PRI SCH,759
29876,112,RUBIRIZI,222,KATERERA COUNTY,01,KATERERA,05,MWONGYERA,02,KAGOROGORO PRI SCH,759
29832,112,RUBIRIZI,222,KATERERA COUNTY,09,KATERERA TOWN COUNCIL,48,KATERERA WARD,03,ST JOSEPH'S TOWN COUNCIL,759
27214,33,NEBBI,183,PADYERE COUNTY,01,AKWORO,04,RERU,01,MUNGUJAKISA P/SCH,759
25264,32,MUKONO,178,NAKIFUMA COUNTY,04,NAGOJJE,14,NAKIBANO,04,KASANA,759
25197,32,MUKONO,231,MUKONO MUNICIPALITY,01,GOMA DIVISION,02,MISINDYE WARD,06,S.D.A CHURCH NKUZANYANA [A-NAI],759
25109,32,MUKONO,178,NAKIFUMA COUNTY,05,NAMUGANGA,27,KITALE,01,KASIISO,759
21682,24,MASAKA,114,BUKOTO COUNTY EAST,02,BUWUNGA,15,BUWUNGA,02,KITWE TRADING CENTRE,759
20057,94,LUUKA,271,LUUKA SOUTH COUNTY,01,BUKANGA,01,BUDONDO,04,BUDONDO TRADING CENTRE,759
19882,144,LIRA CITY,349,LIRA WEST DIVISION,01,LIRA WEST DIVISION,23,AKWOYO WARD,04,KIROMBE NORTH A (AU -Z),759
19627,85,LAMWO,092,LAMWO COUNTY,11,PADIBE TOWN COUNCIL,51,MURA WARD,02,PALAA TEE-SAMBIA,759
18961,48,KYENJOJO,056,MWENGE COUNTY NORTH,10,KANYEGARAMIRE,39,KANYEGARAMIRE,01,KANYEGARAMIRE A,759
18952,48,KYENJOJO,057,MWENGE COUNTY SOUTH,13,MBALE TOWN COUNCIL,74,KAMUGASA WARD,02,BUSORO CATHOLIC CHURCH,759
17340,66,KOBOKO,266,KOBOKO NORTH COUNTY,06,ABUKU,13,METINO,03,MANIBE TREE SHADE,759
16234,65,KIRUHURA,142,NYABUSHOZI COUNTY,11,RUSHERE TOWN COUNCIL,06,NSHWERENKYE WARD,04,KAARO HIGH SCH,759
15142,47,KAYUNGA,179,NTENJERU COUNTY NORTH,03,KAYUNGA TOWN COUNCIL,20,NTENJERU WARD,01,TENTE P/S,759
15128,47,KAYUNGA,171,BBALE COUNTY,04,KITIMBWA,23,NKOKONJERU,01,BULAULA MOSQUE,759
12101,12,KAMPALA,068,NAKAWA DIVISION EAST,01,NAKAWA DIVISION,16,NAKAWA,03,SENTAMU'S GARAGE,759
9519,54,KABERAMAIDO,200,KABERAMAIDO COUNTY,01,ALWA,28,ONGOLANGOL,02,EBAR ABATA,759
7034,06,HOIMA,028,BUGAHYA COUNTY,03,BULINDI TOWN COUNCIL,20,KIBAIRE WARD,03,BULINDI C.O.U PRI. SCHL,759
5200,42,BUSIA,211,SAMIA BUGWE COUNTY NORTH,05,DABANI,16,DABANI,01,DABANI SENIOR SEC. SCH,759
3802,98,BUKOMANSIMBI,111,BUKOMANSIMBI NORTH COUNTY,04,KITANDA,18,MAKUKUULU,05,MUGAAJU L.C MEETING PLACE,759
3395,82,BUIKWE,172,NJERU MUNICIPALITY,01,NJERU DIVISION,03,NJERU SOUTH WARD,04,KIRYOWA CENTRAL GROUND [A-M],759
1975,72,BUDAKA,187,BUDAKA COUNTY,08,BUDAKA TOWN COUNCIL,01,BUDAKA WARD,02,ITANGHOLI PRI SCH,759
34589,87,ZOMBO,275,ORA COUNTY,01,ATYAK,04,OGUSI,01,YAMU CENTRE,758
34174,53,YUMBE,006,ARINGA COUNTY,07,YUMBE TOWN COUNCIL,41,ARUNGA WARD,07,MACHANGANI,758
33914,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,29,NANSANA WEST WARD,19,NANSANA WEST IA (O-Z) - MASENGERE PLAY GROUND,758
33828,52,WAKISO,161,MAKINDYE-SSABAGABO MUNICIPALITY,01,MASAJJA DIVISION,08,NAMASUBA,29,NDIKUTTAMADDA (NAS-Z) - NYANZI'S PLACE,758
32371,39,TORORO,281,TORORO NORTH COUNTY,01,APETAI,27,KALACHAI,01,KALACHAI PRI SCH,758
31322,51,SIRONKO,129,BUDADIRI COUNTY WEST,05,SIRONKO TOWN COUNCIL,21,CENTRAL WARD,03,SALIKWA PRIMARY SCHOOL,758
30172,37,RUKUNGIRI,233,RUKUNGIRI MUNICIPALITY,02,SOUTHERN DIVISION,02,KANYINYA WARD,01,KITAZIGURUKWA PRI SCH,758
29664,116,RUBANDA,047,RUBANDA COUNTY EAST,01,BUBARE,05,KASHENYI,02,RUGARAMBIRO,758
29637,116,RUBANDA,048,RUBANDA COUNTY WEST,01,BUFUNDI,03,KAGUNGA,01,HABUHINGA,758
29502,36,RAKAI,193,KOOKI COUNTY,07,LWANDA,32,KIYOVU,02,MBUYE CATHOLIC CHURCH,758
29029,121,PAKWACH,181,JONAM COUNTY,06,ALWI,18,PANGIETH,05,NYAKACIBI CATHOLIC CHURCH,758
27549,34,NTUNGAMO,186,RUSHENYI COUNTY,07,RUGARAMA NORTH,30,KAMAHURI,02,NYAKITABIRE PRI SCH,758
26332,95,NAMAYINGO,235,BUKOOLI ISLAND COUNTY,04,SIGULU ISLANDS,38,SIGULU MUKANI,02,BUHOBA PRI SCHOOL,758
26179,95,NAMAYINGO,033,BUKOOLI SOUTH COUNTY,07,NAMAYINGO TOWN COUNCIL,01,BULAMBA WARD,02,BULAMBA PRI SCHOOL,758
26069,44,NAKASONGOLA,106,NAKASONGOLA COUNTY,06,NAKASONGOLA TOWN COUNCIL,30,NAKASONGOLA EAST WARD,03,WABINYONYI S/C OFFICE,758
24224,29,MOYO,153,WEST MOYO COUNTY,01,DUFILE,16,ARRA,02,ARRA PRIMARY SCHOOL,758
23879,68,MITYANA,170,MITYANA COUNTY SOUTH,03,SSEKANYONYI,28,KASIKOMBE,01,KASIKOMBE PRI. SCHOOL,758
23504,140,MBARARA CITY,300,MBARARA SOUTH DIVISION,01,MBARARA SOUTH DIVISION,06,RUTI WARD,07,KATEERA RUTI PRI SCH,758
22183,25,MASINDI,122,BUJENJE COUNTY,05,BIKONZI,11,RUKONDWA,02,RUKONDWA PRIMARY SCHOOL,758
20566,23,LUWEERO,107,KATIKAMU COUNTY NORTH,04,LUWEERO TOWN COUNCIL,20,LUWERO SOUTH EAST WARD,05,SHALON NURSERY SCHOOL,758
19978,144,LIRA CITY,105,LIRA EAST DIVISION,01,LIRA EAST DIVISION,32,IWAL WARD,03,IWAL P7 SCHOOL,758
19402,119,KYOTERA,194,KYOTERA COUNTY,02,KALISIZO,09,KIKUNGWE,01,KALONGO P/SCHOOL,758
17554,103,KOLE,001,KOLE SOUTH COUNTY,06,KOLE TOWN COUNCIL,22,EASTERN WARD,02,OUKA TE-AEME,758
17460,103,KOLE,001,KOLE SOUTH COUNTY,04,AYER,18,ALEMI,03,ALEMI T/C,758
14506,125,KASSANDA,246,BUKUYA COUNTY,01,BUKUYA,05,KIZIBAWO,03,KALONGO TOWN,758
13061,55,KANUNGU,195,KINKIZI COUNTY EAST,12,BUGONGI,48,BUZINIRO,01,BUZINIRO CATHOLIC CHURCH,758
9658,113,KAGADI,220,BUYAGA WEST COUNTY,10,BURORA,51,KAYEMBE,01,KAYEMBE T/C,758
9262,10,KABAROLE,052,BURAHYA COUNTY,18,RWENGAJU,05,BWABYA,03,KANSENENE,758
9078,09,KABALE,046,NDORWA COUNTY WEST,01,KAMUGANGUZI,02,KASHEREGYENYI,02,KASHEREGYENYI PRI SCH,758
5586,99,BUTAMBALA,157,BUTAMBALA COUNTY,06,GOMBE TOWN COUNCIL,15,GOMBE WARD,03,SEMPIRA PRIMARY SCHOOL,758
5255,42,BUSIA,348,SAMIA BUGWE CENTRAL COUNTY,05,MASAFU,18,MAWANGA,05,NAMAYEMBA TRADING CENTRE,758
2655,41,BUGIRI,031,BUKOOLI COUNTY CENTRAL,04,NANKOMA,16,NAMAKOKO,02,BUTEGWA MOSQUE,758
1777,136,ARUA CITY,352,AYIVU DIVISION WEST,01,AYIVU DIVISION,28,ETORI WARD,02,EKARAKAFE C.O.U,758
1315,71,AMURU,265,KILAK NORTH COUNTY,02,ATIAK,08,OKIDI,01,OKIDI P.7 SCHOOL I,758
1289,71,AMURU,024,KILAK SOUTH COUNTY,02,LAKANG,08,LAJALULA,02,LAJALULA MARKET,758
196,40,ADJUMANI,151,ADJUMANI WEST COUNTY,09,PACHARA,18,MARINDI,03,MARINDI CENTRE (I-Z),758
31078,101,SHEEMA,294,SHEEMA MUNICIPALITY,01,KABWOHE DIVISION,30,RUTOOMA WARD,03,SHEEMA STADIUM I (M-Z),757
29678,116,RUBANDA,048,RUBANDA COUNTY WEST,01,BUFUNDI,05,KISHANJE,03,KISHANJE PLAYGROUND,757
27914,110,NWOYA,347,NWOYA EAST COUNTY,03,KOCH-GOMA,14,AGONGA,05,AYEK-AYEK,757
27564,34,NTUNGAMO,324,RUHAAMA EAST COUNTY,03,NYAKYERA,43,KATARAKA,01,KATARAKA C.O.U,757
27534,34,NTUNGAMO,186,RUSHENYI COUNTY,06,RWENTOBO-RWAHI TOWN COUNCIL,02,KAINA WARD,03,KYORUHEGA PRI SCH,757
26596,75,NAMUTUMBA,037,BUSIKI COUNTY,06,NSINZE,29,BUBAGO,01,BUBAGO PRI SCH,757
25497,32,MUKONO,231,MUKONO MUNICIPALITY,01,GOMA DIVISION,05,SEETA WARD,17,SSEKATAWA 'S JUNCTION (M-NAM),757
25314,32,MUKONO,176,MUKONO COUNTY NORTH,04,NAMA,20,NAMAWOJJOLO,08,NAMAWOJJOLO WEST [N-Z],757
24900,31,MUBENDE,166,BUWEKULA COUNTY,06,MADUDU,37,NALUWONDWA,03,KISOOLO,757
24403,30,MPIGI,162,MAWOKOTA COUNTY NORTH,02,KIRINGENTE,10,KIKONDO,07,NAKIREBE [M-NAM],757
23912,68,MITYANA,289,MITYANA MUNICIPALITY,01,BUSIMBI DIVISION,04,KIREKU WARD,02,KAWOKO PLAY GROUND,757
21984,25,MASINDI,230,MASINDI MUNICIPALITY,04,KIGULYA DIVISION,04,ISIMBA WARD,03,KITAMANYA WATER AID PROJECT,757
21467,77,MARACHA,272,MARACHA EAST COUNTY,06,ALIKUA,34,ALARAPI,02,OLOA,757
21061,80,LYANTONDE,191,KABULA COUNTY,04,LYANTONDE,14,KATOVU,01,KATOVU PRI. SCH.,757
20735,23,LUWEERO,110,BAMUNANIKA COUNTY,09,ZIROBWE TOWN COUNCIL,44,ZIROBWE CENTRAL WARD,07,ZIROBWE PLAYGROUND,757
20532,23,LUWEERO,110,BAMUNANIKA COUNTY,04,KIKYUSA,26,KYAMPOGOLA,02,KYAMPOGOLA TRADING CENTRE,757
17072,19,KITGUM,250,CHUA EAST COUNTY,08,NAM-OKORA NORTH,45,KALABONG,01,KALABONG PRIMARY SCHOOL,757
16461,92,KIRYANDONGO,125,KIBANDA SOUTH COUNTY,02,MBOIRA,03,MBOIRA,05,NKWENDA S.D.A CHURCH,757
12452,13,KAMULI,073,BUZAAYA COUNTY,07,KISOZI TOWN COUNCIL,07,EAST WARD,03,BUSIGE SDA CHURCH,757
11910,12,KAMPALA,063,KAWEMPE DIVISION SOUTH,01,KAWEMPE DIVISION,11,MULAGO II,07,TRIANGLE (A-M),757
11150,12,KAMPALA,064,MAKINDYE DIVISION EAST,01,MAKINDYE DIVISION,04,KABALAGALA,02,CENTRAL (A-M) AT ONE STOP YOUTH CENTRE KABAGALA,757
11003,12,KAMPALA,353,NAKAWA DIVISION WEST,01,NAKAWA DIVISION,04,BUKOTO II,16,BUYE [A-M],757
9219,09,KABALE,046,NDORWA COUNTY WEST,06,RYAKARIMIRA TOWN COUNCIL,29,RUKORE WARD,01,RYAKARIMIRA MARKET,757
8147,62,ISINGIRO,305,BUKANGA NORTH COUNTY,04,RUGAAGA,11,KYARUBAMBURA,01,BIRUNDUMA PRI SCH,757
7106,06,HOIMA,264,KIGOROBYA COUNTY,04,KIGANJA,13,KYERAMYA,01,KYERAMYA P/S,757
6147,83,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,36,NDUDU,05,MIRENGEIZO T/C,757
6144,83,BUYENDE,069,BUDIOPE WEST COUNTY,07,NDOLWA,14,NDOLWA,05,ZIRABA TRADING CENTRE,757
6098,83,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,38,MAKANGA WARD,02,BUGOGO TRADING CENTRE,757
4688,117,BUNYANGABU,051,BUNYANGABU COUNTY,04,RWIMI,16,KAINA,02,RWIMI S/C HQTRS,757
3566,79,BUKEDEA,096,BUKEDEA COUNTY,03,KIDONGOLE,67,KADOA,01,KANYAMUTAMU C.O.U.,757
2592,41,BUGIRI,031,BUKOOLI COUNTY CENTRAL,06,BULIDHA,31,MAKOMA,03,BUSAKIRA CATHOLIC CHURCH,757
1371,71,AMURU,024,KILAK SOUTH COUNTY,01,AMURU,04,PAMUCA,01,LABONGOGALI P 7 SCH A,757
689,88,ALEBTONG,103,MOROTO COUNTY,06,ABIA,23,OTENO,01,AKWETE,757
33746,52,WAKISO,160,NANSANA MUNICIPALITY,04,NANSANA DIVISION,27,NABWERU SOUTH WARD,22,NABWERU SOUTH I [SSEL-Z]-ZIMBENA GARDENS,756
33620,52,WAKISO,160,NANSANA MUNICIPALITY,01,GOMBE DIVISION,06,MATUGGA WARD,04,KIRWANIRA [A-NAJ]- ST. ROZA COLLEGE SCH.,756
33300,52,WAKISO,154,BUSIRO COUNTY EAST,01,KYENGERA TOWN COUNCIL,05,KISOZI WARD,09,NAMAGOMA B [M-NAL]- UMEA PRI SCH,756
33197,52,WAKISO,284,KIRA MUNICIPALITY,03,NAMUGONGO DIVISION,05,KIREKA WARD,06,KAMULI C.O.U P/S PLAYGROUND (ON-Z),756
32771,52,WAKISO,156,BUSIRO COUNTY SOUTH,03,KAJJANSI TOWN COUNCIL,15,BULWANYI WARD,02,BULWANYI T.C KAAMA/LUKOSE,756
32104,143,TEREGO,279,TEREGO EAST COUNTY,06,URIAMA,10,EJONI,03,EJOME PRI. SCH,756
31882,45,SSEMBABULE,119,LWEMIYAGA COUNTY,04,NABITANGA,23,KIRAMA,04,KIRAMA PRIMARY SCHOOL,756
31514,38,SOROTI,251,DAKABELA COUNTY,02,OCULOI,07,AJONYI,01,AJONYI PRI SCH,756
31069,101,SHEEMA,294,SHEEMA MUNICIPALITY,01,KABWOHE DIVISION,20,RUSHOZI WARD,04,RUSHOZI HEALTH CENTRE II,756
29885,112,RUBIRIZI,017,BUNYARUGURU COUNTY,04,RYERU,18,NDEKYE,01,MUSHANGI PRI SCH,756
28463,76,OYAM,004,OYAM COUNTY NORTH,06,ALEKA,21,ALIBI,03,OGARO PRIMARY SCHOOL,756
26183,95,NAMAYINGO,235,BUKOOLI ISLAND COUNTY,04,SIGULU ISLANDS,40,BUMALENGE,05,BUMALENGE PRI SCHOOL,756
21770,141,MASAKA CITY,301,NYENDO-MUKUNGWE DIVISION,01,NYENDO-MUKUNGWE DIVISION,10,BULAYI WARD,02,KIYUMBA CATHOLIC CHURCH,756
17869,21,KUMI,288,KUMI MUNICIPALITY,01,NORTH DIVISION,14,KABATA WARD,02,ODIDING BOREHOLE,756
17830,21,KUMI,097,KUMI COUNTY,08,ONGINO TOWN COUNCIL,51,AKUORO WARD,01,ZAGA ZAGA,756
14861,47,KAYUNGA,179,NTENJERU COUNTY NORTH,02,KAYUNGA,10,BUKOLOTO,03,ST. LAWRENCE NURSERY AND PRI. SCH.,756
14312,15,KASESE,229,KASESE MUNICIPALITY,03,NYAMWAMBA DIVISION,34,RUKOOKI WARD,03,KOGERE PENTECOSTAL CHURCH,756
12166,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,06,NATEETE,21,NATEETE MOSLEM HIGH SCH [N - Z],756
11252,12,KAMPALA,064,MAKINDYE DIVISION EAST,01,MAKINDYE DIVISION,05,KANSANGA,29,K.C.C. PRIMARY SCHOOL [N-Z] - MAASO-ANA,756
11031,12,KAMPALA,067,RUBAGA DIVISION SOUTH,01,RUBAGA DIVISION,01,BUSEGA,20,KIRIBEDDA CATHOLIC CHURCH (N-Z),756
9010,09,KABALE,046,NDORWA COUNTY WEST,02,KITUMBA,08,BUKORA,03,HAMUGANDA CHURCH GROUNDS,756
8795,138,JINJA CITY,299,JINJA NORTH DIVISION,01,JINJA NORTH DIVISION,05,NAWANGOMA WARD,03,LUKOLO C.O.U PRI. SCHOOL (A-M),756
7285,61,IBANDA,137,IBANDA COUNTY SOUTH,05,RUKIRI,09,BWENDA,02,BWENDA PLAYGROUND,756
6455,139,FORT PORTAL CITY,058,FORT PORTAL MUNICIPALITY,01,FORT PORTAL CENTRAL DIVISION,04,NYAKAGONGO WARD,02,HARUBAHO CHURCH,756
6385,139,FORT PORTAL CITY,058,FORT PORTAL MUNICIPALITY,01,FORT PORTAL CENTRAL DIVISION,12,IBAALE WARD,01,IBAALE,756
5472,60,BUTALEJA,236,BUNYOLE WEST COUNTY,07,NAWANJOFU,32,MASANGHE,03,LWAMBOGA PRI SCH,756
5360,60,BUTALEJA,236,BUNYOLE WEST COUNTY,01,BUDUMBA,24,BUDUSU,01,BUDUSU PRI SCHOOL,756
5303,42,BUSIA,226,BUSIA MUNICIPALITY,01,EASTERN DIVISION,22,NORTH C WARD,03,MAWERO EAST B - (M-NAL) LATE OMANYO'S PLACE,756
4284,73,BULIISA,123,BULIISA COUNTY,07,NGWEDO,22,MUVULE,01,AJENGERA C.O.U,756
3409,82,BUIKWE,172,NJERU MUNICIPALITY,01,NJERU DIVISION,04,NJERU WEST WARD,05,KYABAGGU (K-L)-AHAMADIYA PRI. SCH. PLAYGROUND,756
2875,123,BUGWERI,030,BUGWERI COUNTY,04,NAMALEMBA,24,NAMALEMBA,07,NAWANGISA PRIMARY SCHOOL,756
2869,123,BUGWERI,030,BUGWERI COUNTY,07,IDUDI TOWN COUNCIL,33,MUFUMI WARD,01,MUFUMI MOSQUE,756
2734,41,BUGIRI,031,BUKOOLI COUNTY CENTRAL,06,BULIDHA,29,WAKAWAKA,01,WAKAWAKA PRI SCHOOL,756
1217,58,AMURIA,199,AMURIA COUNTY,05,WERA,27,WERA,02,WERA PRI. SCHOOL,756
34326,53,YUMBE,241,ARINGA NORTH COUNTY,06,MIDIGO,76,MEDENGA,01,CHACHALI,755
33710,52,WAKISO,154,BUSIRO COUNTY EAST,01,KYENGERA TOWN COUNCIL,08,NABBINGO WARD,06,MATUTU PRIMARY SCHOOL [NAKI - NAO],755
29534,36,RAKAI,249,BUYAMBA COUNTY,04,KAGAMBA,16,LWABAKOOBA,04,LWABAKOBA,755
28988,121,PAKWACH,181,JONAM COUNTY,05,WADELAI,13,MUTIR,01,MUTIR P. SCHOOL [TEE FOYO],755
28114,115,OMORO,026,OMORO COUNTY,08,ORAPWOYO,35,DAWA,02,ORAPWOYO P.7 SCH,755
27632,34,NTUNGAMO,184,KAJARA COUNTY,01,BWONGYERA,04,KITOJO,02,KITOJO PRI SCH,755
27620,34,NTUNGAMO,184,KAJARA COUNTY,09,NYABUSHENYI,18,KINONI,02,RUHANGA PRI SCH,755
26607,75,NAMUTUMBA,245,BUKONO COUNTY,02,IVUKULA,21,BUDOMERO,03,BUGWE PRI. SCHOOL,755
26305,95,NAMAYINGO,235,BUKOOLI ISLAND COUNTY,04,SIGULU ISLANDS,39,NAMPONGWE,02,BUGOMA ACADEMY PRI SCHOOL,755
26072,44,NAKASONGOLA,218,BUDYEBO COUNTY,08,RWABYATA,47,NAKAYONZA,01,NAKAYONZA P. SCHOOL,755
23392,140,MBARARA CITY,144,MBARARA NORTH DIVISION,01,MBARARA NORTH DIVISION,03,KAMUKUZI WARD,13,PENTECOSTAL PRI SCH NORTH (KAKIIKA) (K - L),755
22208,25,MASINDI,230,MASINDI MUNICIPALITY,03,CENTRAL DIVISION,15,WESTERN WARD,07,GRAMMER PRI. AND NURSERY SCHL.,755
18088,127,KWANIA,311,KWANIA NORTH COUNTY,01,ADUKU,02,ALIRA,06,ELING,755
14862,47,KAYUNGA,179,NTENJERU COUNTY NORTH,02,KAYUNGA,10,BUKOLOTO,04,BWETYABA P/S - GAAZA,755
12847,46,KAMWENGE,053,KIBALE COUNTY,07,KABAMBIRO,14,KABAMBIRO,02,KABAMBIRO HEALTH UNIT,755
12621,13,KAMULI,073,BUZAAYA COUNTY,08,MBULAMUTI TOWN COUNCIL,17,MBULAMUTI WARD,03,MBULAMUTI PRIMARY SCHOOL,755
11439,12,KAMPALA,065,MAKINDYE DIVISION WEST,01,MAKINDYE DIVISION,04,KIBUYE I,15,NSUWA [A-M] AT SEGUYA GROUND,755
11266,12,KAMPALA,062,KAWEMPE DIVISION NORTH,01,KAWEMPE DIVISION,02,KANYANYA,16,LATE MUYINGO'S PLACE (NAN - SR),755
10199,114,KAKUMIRO,219,BUGANGAIZI EAST COUNTY,05,MWITANZIGE,26,MWITANZIGE,02,MWITANZIGE C.O.U,755
7998,62,ISINGIRO,138,ISINGIRO COUNTY NORTH,04,ISINGIRO TOWN COUNCIL,11,KAMURI WARD,02,PARISH HQRS / KAMURI II,755
3557,79,BUKEDEA,096,BUKEDEA COUNTY,05,MALERA,26,KACHOC,01,KACHOC AT KACHOC NEW PRIMARY SCHOOL,755
