DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
1;APAC;2;"KWANIA
COUNTY";3;INOMO;21;AGWICIRI;3;ANYWAL;422;4;110;0;0;1;23;0;128;266;22;1
1;APAC;2;"KWANIA
COUNTY";3;INOMO;22;ABEDMOT;3;"TIMAKICA
MARKET";383;1;53;1;0;0;14;5;217;291;2;2
1;APAC;2;"KWANIA
COUNTY";2;CAWENTE;18;ATULE;2;"ABAPIRI P 7
SCHOOL A";582;8;52;2;0;1;35;4;199;301;17;0
1;APAC;2;"KWANIA
COUNTY";2;CAWENTE;28;AJAR;3;"OGULE
MARKET";750;3;68;3;0;1;83;6;321;485;17;2
1;APAC;3;"MARUZI
COUNTY";1;AKOKORO;2;APOI;4;DIPI ISLAND;424;0;14;0;0;2;35;0;72;123;4;0
1;APAC;3;"MARUZI
COUNTY";1;AKOKORO;2;APOI;5;"APOI P.7
SCHOOL";766;3;43;0;0;1;230;7;176;460;35;0
1;APAC;3;"MARUZI
COUNTY";1;AKOKORO;24;ALARO;3;"BAROKWORO
P.7 SCHOOL";491;0;28;1;0;0;136;2;151;318;7;3
1;APAC;3;"MARUZI
COUNTY";1;AKOKORO;27;AMUN;1;"AMUN P.7
SCHOOL";696;1;21;4;0;1;166;1;286;480;24;1
1;APAC;3;"MARUZI
COUNTY";2;APAC;10;ATANA;3;"AYOM JERI P.
SCHOOL";580;7;70;5;0;3;99;7;191;382;14;1
1;APAC;3;"MARUZI
COUNTY";5;IBUJE;21;AKETO;1;"OMULU AKERE
OJAA";407;1;27;2;0;2;26;1;223;282;15;0
1;APAC;3;"MARUZI
COUNTY";5;IBUJE;21;AKETO;4;OJAA;511;4;39;3;0;3;58;2;232;341;20;0
1;APAC;3;"MARUZI
COUNTY";5;IBUJE;23;ALWOROCENG;2;"APELE P.7
SCHOOL";498;2;66;2;0;1;102;2;168;343;13;3
1;APAC;3;"MARUZI
COUNTY";5;IBUJE;25;AMILO;5;AMII CENTER;464;2;100;0;0;2;72;0;150;326;15;2
1;APAC;2;"KWANIA
COUNTY";1;ADUKU;7;ONGOCENG;2;ANGINYI;705;2;217;0;0;4;33;0;243;499;27;0
1;APAC;2;"KWANIA
COUNTY";5;ABONGOMOLA;3;AKALI;3;AGURI;658;6;100;2;0;6;39;4;228;385;13;3
1;APAC;2;"KWANIA
COUNTY";5;ABONGOMOLA;3;AKALI;4;OLOK MARKET;394;2;94;0;2;0;20;2;153;273;31;0
1;APAC;2;KWANIA COUNTY;2;CAWENTE;16;ATONGTIDI;5;ACAMANUMU CORNER DAIRY;313;1;44;0;1;0;35;3;133;217;7;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
1;APAC;2;"KWANIA
COUNTY";3;INOMO;24;INOMO;1;APIREMIT;571;3;68;2;0;0;13;2;305;393;13;0
1;APAC;2;"KWANIA
COUNTY";6;"ADUKU TOWN
COUNCIL";30;TEDUKA WARD;4;ADUKU S.S.S.;509;1;75;1;0;2;32;1;154;266;5;0
1;APAC;2;"KWANIA
COUNTY";6;"ADUKU TOWN
COUNCIL";31;IKWERA WARD;1;IKWERA;811;3;158;3;0;2;34;1;314;515;16;0
1;APAC;3;"MARUZI
COUNTY";3;"APAC TOWN
COUNCIL";13;"WESTERN
WARD";4;TUNG?ODYEK;426;0;32;0;0;0;39;2;71;144;2;0
1;APAC;3;"MARUZI
COUNTY";3;"APAC TOWN
COUNCIL";13;"WESTERN
WARD";5;BARODONG;364;1;49;5;0;1;88;1;112;257;7;0
1;APAC;3;"MARUZI
COUNTY";3;"APAC TOWN
COUNCIL";13;"WESTERN
WARD";6;"AROCHA P.7
SCHOOL B";379;0;43;7;0;1;74;2;129;256;6;1
1;APAC;3;"MARUZI
COUNTY";4;CHEGERE;14;KIDILANI;1;"KIDILANI P.7
SCHOOL";627;6;81;2;0;4;99;5;224;421;21;3
1;APAC;3;"MARUZI
COUNTY";4;CHEGERE;16;ATIGOLWOK;3;"TE?ITEK
TUNGO OBIL";634;6;32;5;0;2;79;1;295;420;19;2
1;APAC;2;"KWANIA
COUNTY";2;CAWENTE;19;ALIDO;2;"ABOLI
MARKET";913;9;133;1;0;2;96;2;378;621;17;3
1;APAC;3;"MARUZI
COUNTY";1;AKOKORO;2;APOI;1;ONYANY;355;0;22;2;0;1;93;0;89;207;12;0
1;APAC;3;MARUZI COUNTY;1;AKOKORO;27;AMUN;2;"AMUN
TRADING CENTER";391;1;17;1;0;1;119;3;143;285;21;2
1;APAC;3;"MARUZI
COUNTY";2;APAC;8;ATOPI;1;"ATOPI P7
SCHOOL";1.028;6;128;1;0;9;167;4;282;597;29;0
1;APAC;3;MARUZI COUNTY;2;APAC;11;ABEDI;6;"AKWALKWALA
TRADING CENTER";261;4;63;1;0;1;42;2;55;168;7;0
1;APAC;2;"KWANIA
COUNTY";4;NAMBIESO;12;ANWANGI;2;EMIN A;899;5;151;4;0;4;24;4;300;492;50;1
1;APAC;2;"KWANIA
COUNTY";4;NAMBIESO;13;ABULI;1;"ODALOWANG/
OMWONO";565;4;191;2;0;5;11;8;138;359;9;2
1;APAC;2;"KWANIA
COUNTY";4;NAMBIESO;13;ABULI;2;ABULI P.7;1.020;7;381;2;0;5;19;3;212;629;26;0
1;APAC;2;KWANIA COUNTY;4;NAMBIESO;27;ETEKOBER;2;"ETEK OBER
PRIMARY SCHOOL";994;4;171;1;0;5;30;5;344;560;23;0
1;APAC;2;"KWANIA
COUNTY";3;INOMO;20;BANYA;1;AKOREMOR;558;3;64;1;0;6;106;3;191;374;10;1
1;APAC;2;KWANIA COUNTY;5;ABONGOMOLA;4;ABWONG;3;"OLIO P  A  G
CHURCH/AMU DA";559;7;113;3;8;2;34;7;210;384;9;0
1;APAC;2;"KWANIA
COUNTY";5;ABONGOMOLA;5;ACUNGI;1;"ACOININO P 7
SCHOOL";350;5;114;2;2;2;15;3;76;219;15;0
1;APAC;2;"KWANIA
COUNTY";5;ABONGOMOLA;26;AMORIGOGA;2;"ACOININO P 7
SCHOOL";496;3;92;1;5;0;16;6;163;286;26;1
2;ARUA;11;"TEREGO
COUNTY";4;OMUGO;15;ANGAZI;1;KATRINI;490;3;157;4;0;2;2;0;106;274;21;0
2;ARUA;11;"TEREGO
COUNTY";4;OMUGO;15;ANGAZI;4;"MUTTE PRI.
SCH";311;4;104;2;0;4;0;1;87;202;15;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
2;ARUA;11;"TEREGO
COUNTY";4;OMUGO;17;OWAYI;3;"KOMENDAKU
A";551;9;180;4;0;4;3;2;141;343;25;0
2;ARUA;7;AYIVU COUNTY;4;PAJULU;29;ALIVU;2;SAKA A;615;0;134;1;0;4;1;0;181;321;26;1
2;ARUA;7;AYIVU COUNTY;7;AYIVUNI;35;ANZU;9;"ODRAMACAKU
C CHAPEL";553;3;76;2;0;0;1;0;148;230;19;0
2;ARUA;7;AYIVU COUNTY;3;OLUKO;19;NYIO;4;AYAVUNI;680;2;139;2;0;1;4;2;158;308;13;0
2;ARUA;7;AYIVU COUNTY;3;OLUKO;22;ONZIVU;3;"AYIBIRI
VILLAGE";329;0;67;0;0;0;1;0;62;130;11;0
2;ARUA;7;AYIVU COUNTY;3;OLUKO;23;YABIAVOKO;4;"RIKI HEALTH
CENTRE";759;2;140;1;0;2;4;2;269;420;31;0
2;ARUA;7;AYIVU COUNTY;3;OLUKO;23;YABIAVOKO;5;ANIA PRIMARY SCHOOL;425;4;67;1;0;0;1;2;172;247;19;0
2;ARUA;11;"TEREGO
COUNTY";1;AII?VU/AJIVU;3;EREA;2;KAMUYO H.C II;451;7;159;4;0;4;4;2;77;257;22;7
2;ARUA;11;"TEREGO
COUNTY";1;AII?VU/AJIVU;3;EREA;4;ARIA C.C;340;9;115;3;0;3;0;0;76;206;30;0
2;ARUA;11;"TEREGO
COUNTY";1;AII?VU/AJIVU;27;IDAYI;2;"OWAFFA PRI.
SCH";340;2;133;1;0;2;1;0;74;213;3;0
2;ARUA;11;TEREGO COUNTY;5;ODUPI;22;LUGBARI;2;"LUGBARI
COTTON
STORE";410;3;21;1;0;2;0;0;305;332;7;0
2;ARUA;11;"TEREGO
COUNTY";5;ODUPI;23;OMBOKORO;3;ENGATIKU;376;0;29;1;0;1;1;2;223;257;6;0
2;ARUA;11;"TEREGO
COUNTY";6;URIAMA;7;KATIKU;2;"ODUBU
T/CENTRE";378;2;72;1;0;2;1;1;62;141;5;0
2;ARUA;12;VURRA COUNTY;4;VURRA;15;ANZUU;4;"ANZUU PRIMARY
SCHOOL";624;1;43;1;0;1;2;5;345;398;31;0
2;ARUA;12;VURRA COUNTY;4;VURRA;16;ERUBA;3;"ERUBA P7
SCHOOL";795;1;126;1;0;2;4;1;271;406;13;0
2;ARUA;12;VURRA COUNTY;4;VURRA;17;EZUKU;3;OMOGORO;514;2;48;0;0;1;1;0;205;257;17;0
2;ARUA;12;VURRA COUNTY;4;VURRA;18;NYIO;7;NYIO MARKET;641;0;42;0;0;0;2;3;414;461;10;1
2;ARUA;12;VURRA COUNTY;4;VURRA;19;OPIA;1;"EJUPALA
MARKET";381;2;36;1;0;1;2;3;175;220;12;0
2;ARUA;9;MADI?OKOLLO COUNTY;3;OKOLLO;9;BAITO;2;"BAITO
PRIMARY SCHOOL";595;2;76;0;0;0;0;5;249;332;22;0
2;ARUA;7;AYIVU COUNTY;6;DADAMU;18;ARIVU;1;"ARIVU
CHURCH OF UGANDA";399;6;95;0;0;1;1;2;102;207;10;0
2;ARUA;7;AYIVU COUNTY;6;DADAMU;24;YAPI;1;"ORAWA
PRIMARY SCHOOL";984;2;230;2;0;5;3;0;231;473;27;0
2;ARUA;9;MADI?OKOLLO COUNTY;2;OGOKO;6;AYAVU;2;"AYAVU
P/SCHOOL (D ?
Z)";225;0;27;0;0;2;0;0;44;73;5;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";2;OGOKO;39;YACHI;2;"OBUA
P/SCHOOL";277;5;84;3;0;0;0;1;50;143;7;2
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
2;ARUA;9;MADI?OKOLLO COUNTY;9;PAWOR;22;PANDUKU;4;"AKAVU
PRIMARY SCHOOL";375;9;130;2;0;3;2;2;71;219;24;0
2;ARUA;12;VURRA COUNTY;1;AJIA;28;AYAA?YIA;2;ITIA MARKET;339;4;103;1;1;2;2;1;49;163;6;0
2;ARUA;12;VURRA COUNTY;2;ARIVU;8;ULUPI;3;"ODUVA CHURCH OF
UGANDA";261;0;29;1;4;0;0;2;134;170;10;0
2;ARUA;13;"ARUA
MUNICIPALITY";1;ARUA HILL;1;AWINDIRI;12;"ARUA HILL
PRIMARY";591;1;120;0;3;3;3;0;119;249;7;0
2;ARUA;13;ARUA MUNICIPALITY;1;ARUA HILL;1;AWINDIRI;15;"ONZIVU PRIMARY
SCHOOL";590;0;167;0;1;6;7;1;103;285;8;0
2;ARUA;13;ARUA MUNICIPALITY;1;ARUA HILL;1;AWINDIRI;16;"HUSUNA
MOSQUE AWINDRI A";930;2;213;0;2;6;5;0;129;357;16;0
2;ARUA;13;ARUA MUNICIPALITY;1;ARUA HILL;1;AWINDIRI;40;"NIVA
FOOTBALL GROUND";986;0;116;0;0;4;4;1;94;219;5;0
2;ARUA;13;ARUA MUNICIPALITY;1;ARUA HILL;2;BASAAR;1;"BASAAR
EAST/POLICE GROUND (A)";836;0;132;0;2;2;3;0;54;193;2;0
2;ARUA;13;"ARUA
MUNICIPALITY";1;ARUA HILL;2;BASAAR;4;"OLD BUS PARK
CELL A";644;0;197;1;1;1;3;0;116;319;6;0
2;ARUA;13;ARUA MUNICIPALITY;1;ARUA HILL;2;BASAAR;11;"ARUA PUBLIC
NURSERY SCHOOL";565;0;93;0;0;2;1;0;54;150;4;0
2;ARUA;13;ARUA MUNICIPALITY;2;OLI RIVER;5;PANGISA;13;"EMBENEZA
NURSEY PRIMARY";410;1;120;2;0;1;7;0;115;246;9;0
2;ARUA;13;"ARUA
MUNICIPALITY";2;OLI RIVER;5;PANGISA;14;MUKUTARI;641;0;96;0;1;1;3;0;83;184;9;0
2;ARUA;13;"ARUA
MUNICIPALITY";2;OLI RIVER;6;TANGANYIKA;3;"OLI PARENTS
MANGO TREE";993;3;181;1;5;4;4;1;129;328;8;0
2;ARUA;13;"ARUA
MUNICIPALITY";2;OLI RIVER;6;TANGANYIKA;4;"OLI HEALTH
CENTRE A";702;0;113;0;3;2;3;1;87;209;12;0
2;ARUA;13;"ARUA
MUNICIPALITY";2;OLI RIVER;6;TANGANYIKA;16;"SWALIA BORE
HOLE";320;0;86;0;2;5;4;0;85;182;17;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";10;EWANGA;41;KIRANGA;1;OZOO CAMP;193;4;21;3;4;6;1;0;53;92;11;0
2;ARUA;12;VURRA COUNTY;3;LOGIRI;31;CHIABA;2;"CHIABA COPE
CENTRE";298;5;8;1;0;2;0;2;175;193;22;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";1;OFFAKA;1;OCEBU;1;EZEBU T.O.L;384;4;48;1;0;1;2;0;108;164;9;0
2;ARUA;9;MADI?OKOLLO COUNTY;1;OFFAKA;1;OCEBU;2;"BUZU
FOUNDATION PRIMARY SCHOOL";886;4;106;4;0;4;6;4;311;439;21;1
2;ARUA;9;MADI?OKOLLO COUNTY;1;OFFAKA;2;ADRAA;5;"ADIBU
PRIMARY SCHOOL";296;1;46;1;0;1;3;0;116;168;16;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
2;ARUA;11;"TEREGO
COUNTY";4;OMUGO;40;DUKU;3;ANDELIZO T/C;346;4;76;1;0;5;3;2;95;186;11;0
2;ARUA;7;AYIVU COUNTY;4;PAJULU;26;ADALAFU;5;"ADALAFU
CHAPEL";796;3;192;1;0;2;4;3;133;338;5;0
2;ARUA;7;AYIVU COUNTY;4;PAJULU;28;ETORI;1;"ETORI PRIMARY
SCHOOL";885;4;189;5;0;1;13;3;300;515;18;0
2;ARUA;7;AYIVU COUNTY;4;PAJULU;32;YIVU;1;"NYAU NYAU TRADING
CENTRE";598;4;117;2;0;1;2;2;203;331;9;3
2;ARUA;7;AYIVU COUNTY;4;PAJULU;32;YIVU;2;"ONDRUNDRUA
C.O.U";600;11;117;1;0;0;2;1;178;310;38;0
2;ARUA;7;AYIVU COUNTY;7;AYIVUNI;4;KUBO;2;KULIRI;420;4;24;0;0;1;1;2;153;185;19;0
2;ARUA;7;AYIVU COUNTY;7;AYIVUNI;33;OLEVU;3;"ODRUVA
PRIMARY SCHOOL";439;1;100;0;0;0;0;1;171;273;9;0
2;ARUA;7;AYIVU COUNTY;3;OLUKO;19;NYIO;5;"OKOMBOLIRU
KU MKT";711;2;147;0;0;3;5;0;210;367;9;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";5;RIGBO;17;KWILI;2;"EMVENGA (A?
C)";463;1;56;3;0;4;2;3;121;190;12;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";5;RIGBO;18;LUBA;6;ITTI;499;2;58;2;0;2;1;5;202;272;20;2
2;ARUA;9;"MADI?OKOLLO
COUNTY";5;RIGBO;27;ODOI;1;"ABUNIA
CHAPEL";501;5;86;3;0;5;2;1;158;260;11;2
2;ARUA;9;MADI?OKOLLO COUNTY;5;RIGBO;27;ODOI;4;"LIONGA
PRIMARY SCHOOL";327;3;27;0;0;2;1;4;151;188;8;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";5;RIGBO;30;ALIBA;3;ALIBA B;802;5;79;2;0;1;1;1;286;375;156;0
2;ARUA;11;TEREGO COUNTY;5;ODUPI;22;LUGBARI;1;"LUGBARI
PRIMARY SCHOOL";578;1;15;1;0;6;3;2;356;384;8;0
2;ARUA;11;"TEREGO
COUNTY";5;ODUPI;24;ORIVU;2;"DONDI
CHAPEL";566;2;124;1;0;5;2;3;199;336;30;0
2;ARUA;11;TEREGO COUNTY;5;ODUPI;24;ORIVU;4;"LENUA
PRIMARY SCHOOL";417;4;78;2;0;6;3;3;194;290;14;0
2;ARUA;11;"TEREGO
COUNTY";5;ODUPI;36;IMVEPI;4;SIRIPI  PRI. SCH;642;6;64;3;0;9;3;9;246;340;8;0
2;ARUA;11;TEREGO COUNTY;5;ODUPI;38;OKAVU;1;"AJIVU
PRIMARY SCHOOL";783;7;158;2;0;6;2;3;362;540;17;0
2;ARUA;11;"TEREGO
COUNTY";6;URIAMA;28;AKINIO;1;"AKINIO
T/CENTRE A";763;4;79;0;0;5;1;1;290;380;37;2
2;ARUA;12;VURRA COUNTY;4;VURRA;14;AJONO;4;"ADIA SIGN
POST";439;4;70;1;0;1;5;2;205;288;22;0
2;ARUA;12;VURRA COUNTY;4;VURRA;15;ANZUU;2;"ODULEBA
C.O.U";552;2;50;2;0;4;5;4;281;348;19;0
2;ARUA;12;VURRA COUNTY;4;VURRA;16;ERUBA;4;ORA ORPHANE;671;0;75;2;0;1;11;3;329;421;16;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
2;ARUA;12;VURRA COUNTY;4;VURRA;18;NYIO;5;"AVE P.7
SCHOOL";442;4;64;0;0;1;1;6;243;319;16;0
2;ARUA;7;AYIVU COUNTY;6;DADAMU;17;ARIWARA;1;"DADAMU TRADING
CENTRE";790;2;133;0;0;4;3;1;171;314;26;0
2;ARUA;7;AYIVU COUNTY;6;DADAMU;17;ARIWARA;3;"ORUBE DAY CARE NURSERY
SCHOOL";762;2;107;1;0;4;2;2;187;305;16;0
2;ARUA;7;AYIVU COUNTY;6;DADAMU;47;ODULUBA;4;"DADAMU SUB COUNTY HEADQUARTE
RS";843;1;175;3;0;2;10;1;196;388;7;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";9;PAWOR;22;PANDUKU;1;"ONDEKO
CHAPEL";291;4;87;0;4;2;3;3;91;194;10;0
2;ARUA;9;MADI?OKOLLO COUNTY;9;PAWOR;36;NDAVU;1;NDAVU MANGO TREES;580;6;107;1;3;3;2;4;286;412;9;0
2;ARUA;12;VURRA COUNTY;1;AJIA;3;OCHOKO;3;"DUBAI
TRADING CENTRE";270;1;50;0;0;1;0;4;65;121;10;0
2;ARUA;12;VURRA COUNTY;1;AJIA;20;NYIRIVU;2;"OBARU
PRIMARY SCHOOL";408;1;32;3;0;2;2;1;245;286;9;0
2;ARUA;12;VURRA COUNTY;1;AJIA;20;NYIRIVU;3;EREVU;878;7;119;5;3;6;3;10;388;541;17;0
2;ARUA;12;VURRA COUNTY;1;AJIA;26;ALIVU;1;"KAYIA
PRIMARY SCHOOL";361;3;120;0;1;3;4;2;102;235;6;0
2;ARUA;12;VURRA COUNTY;1;AJIA;28;AYAA?YIA;1;"OYORO TRADING
CENTRE";512;5;112;3;8;3;0;9;166;306;6;0
2;ARUA;12;VURRA COUNTY;2;ARIVU;5;OMBAVU;3;"ANAVA PRIMARY
SCHOOL";825;8;182;1;0;6;4;8;273;482;35;0
2;ARUA;12;VURRA COUNTY;2;ARIVU;6;AWIKA;2;"OLENI PRIMARY
SCHOOL";567;3;37;1;3;1;1;10;309;365;37;0
2;ARUA;12;VURRA COUNTY;2;ARIVU;7;ECEKO;1;"KOLOKOLO C.
U.";1.023;14;164;8;11;8;2;18;423;648;27;0
2;ARUA;12;VURRA COUNTY;2;ARIVU;21;OMOO;2;OJIOVA;619;3;78;1;5;3;1;4;222;317;16;0
2;ARUA;13;ARUA MUNICIPALITY;1;ARUA HILL;2;BASAAR;2;"BASAAR EAST
POLICE GROUND (B)";1.072;0;152;0;2;5;3;0;125;287;15;0
2;ARUA;13;"ARUA
MUNICIPALITY";1;ARUA HILL;2;BASAAR;13;GURUA CELL;369;0;96;0;1;2;1;0;69;169;6;0
2;ARUA;13;ARUA MUNICIPALITY;1;ARUA HILL;2;BASAAR;14;CHRIST THE KING PRIMARY SCHOOL;580;2;193;1;0;3;2;0;90;291;14;0
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
2;ARUA;13;ARUA MUNICIPALITY;1;ARUA HILL;3;MVARA;13;"MANGO
SHADE ROAD B";1.026;0;206;1;1;8;7;0;155;378;16;0
2;ARUA;13;"ARUA
MUNICIPALITY";2;OLI RIVER;4;KENYA;1;OJIO ROAD A;936;2;164;1;7;0;4;2;128;308;19;0
2;ARUA;13;"ARUA
MUNICIPALITY";2;OLI RIVER;6;TANGANYIKA;11;"OLI POLICE
GROUNDS B";339;0;49;0;0;1;2;0;36;88;2;0
2;ARUA;13;ARUA MUNICIPALITY;2;OLI RIVER;6;TANGANYIKA;13;"OLI PARENTS PRIMARY
SCHOOL";616;0;99;0;2;1;4;0;66;172;12;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";10;EWANGA;26;ROGA;1;ROGA;442;5;100;2;3;2;3;4;131;250;5;0
2;ARUA;9;"MADI?OKOLLO
COUNTY";6;ULEPPI;11;KATIYI;3;"ST. LUKE
DISPENSARY";696;3;90;2;1;3;0;0;371;470;14;0
2;ARUA;12;VURRA COUNTY;3;LOGIRI;9;ANYAVU;2;ADRAKA;1.055;6;162;7;0;2;9;9;406;601;9;0
2;ARUA;12;VURRA COUNTY;3;LOGIRI;9;ANYAVU;3;"NAKAWA
MARKET";580;5;47;2;0;1;2;1;300;358;28;0
2;ARUA;12;VURRA COUNTY;3;LOGIRI;11;OKAVU;2;"AMIKA
CHAPEL";294;8;11;3;0;6;2;1;162;193;7;0
2;ARUA;12;VURRA COUNTY;3;LOGIRI;13;OZOO;2;ADRAVU PRIMARY SCHOOL (A ? D);405;1;33;2;0;1;0;3;197;237;5;1
2;ARUA;9;"MADI?OKOLLO
COUNTY";1;OFFAKA;4;ORIBU;5;"ALAMVA
MARKET";623;9;137;1;0;6;1;4;234;392;18;1
2;ARUA;9;MADI?OKOLLO COUNTY;1;OFFAKA;33;ELIBU;1;"AJINIA
PRIMARY SCHOOL";388;5;63;2;0;1;1;1;137;210;19;1
2;ARUA;11;"TEREGO
COUNTY";2;BELEAFE;8;AJIRAKU;2;ARIA PRI. SCH;642;4;329;3;0;4;2;2;116;460;18;1
2;ARUA;11;"TEREGO
COUNTY";2;BELEAFE;9;ABINDI;2;LIRIA P/S;556;3;161;2;0;4;3;1;123;297;8;1
2;ARUA;11;"TEREGO
COUNTY";2;BELEAFE;30;NICU;2;"OCODRI
MOSQUE";478;3;183;0;0;3;0;0;94;283;13;1
2;ARUA;11;"TEREGO
COUNTY";2;BELEAFE;31;ADRIPI;3;"AANGA PRI.
SCH";580;4;235;4;0;0;1;1;88;333;13;0
2;ARUA;11;"TEREGO
COUNTY";3;KATRINI;13;OLUA;2;"WAYIODRANDI
C/C";614;5;170;2;0;2;11;3;147;340;23;0
2;ARUA;11;"TEREGO
COUNTY";3;KATRINI;13;OLUA;4;"OGUVU P.7
SCHOOL";282;5;80;2;0;6;1;5;56;155;14;0
2;ARUA;7;AYIVU COUNTY;2;AROI;9;ALIVU;1;"AROI
CATHOLIC CHURCH (A?D)";753;2;164;2;0;3;1;2;158;332;15;3
2;ARUA;7;AYIVU COUNTY;2;AROI;10;BURA;2;"MICU
P/SCHOOL";606;1;120;0;0;0;1;3;165;290;16;308
2;ARUA;7;AYIVU COUNTY;2;AROI;10;BURA;3;"ARICENI
TRADING CENTRE (F ? Z)";458;0;70;0;0;1;0;2;165;238;8;0
2;ARUA;7;AYIVU COUNTY;5;MANIBE;16;OREKU;3;"OREKU
PRIMARY SCHOOL";875;3;261;2;0;0;3;3;162;434;31;1
;;;;;;;;"The Electoral Commission
Presidential Election Results 2011";;;;;;;;;;;;;
DISTRICT CODE;DISTRICT NAME;EA CODE;EA NAME;SCOUNTY CODE;SCOUNTY NAME;PARISH CODE;PARISH NAME;PS CODE;PS NAME;REGISTERED VOTERS;ABED BWANIKA;BESIGYE KIFEFE KIZZA;BETI OLIVE KAMYA NAMISANGO;BIDANDI? SSALI JABERI;MAO NORBERT;OLARA OTUNNU;"SAMUEL LUBEGA MUKAAKU
WALTER";YOWERI MUSEVENI KAGUTA;VALID;INVALID;SPOILT
2;ARUA;7;AYIVU COUNTY;5;MANIBE;39;EWADRI;1;"EWADRI
PRIMARY SCHOOL";709;5;196;0;0;2;4;3;126;336;26;1
2;ARUA;7;AYIVU COUNTY;5;MANIBE;39;EWADRI;3;"ARIEPI CHAPEL
P/S";787;7;187;2;0;3;0;1;133;333;17;0
